cuda
Execution time: 3.6003365516662598 seconds
         2518875 function calls (2475024 primitive calls) in 7.201 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 legend_handler.py:208(HandlerNpointsYoffsets)
        1    0.000    0.000    0.000    0.000 core.py:4030(_ErrorStop)
        1    0.000    0.000    0.000    0.000 tasks.py:755(_GatheringFuture)
        1    0.000    0.000    0.000    0.000 __init__.py:845(_Tellable)
        1    0.000    0.000    0.000    0.000 profiler.py:39(_NumpyEncoder)
        1    0.000    0.000    0.000    0.000 gridspec.py:731(SubplotParams)
        1    0.000    0.000    0.000    0.000 axis.py:523(_LazyTickList)
        1    0.000    0.000    0.000    0.000 geo.py:258(AitoffTransform)
        1    0.000    0.000    0.000    0.000 _directory_reader.py:14(_HasStorage)
        1    0.000    0.000    0.000    0.000 _factories.py:19(_TzFactory)
        1    0.000    0.000    0.000    0.000 _contextlib.py:151(_NoParamDecoratorContextManager)
        1    0.000    0.000    0.000    0.000 dataframes.py:338(CaptureSub)
        1    0.000    0.000    0.000    0.000 structures.py:9(DataChunkDF)
        1    0.000    0.000    0.000    0.000 parameter.py:214(_BufferMeta)
        1    0.000    0.000    0.000    0.000 geo.py:390(InvertedMollweideTransform)
        1    0.000    0.000    0.000    0.000 constraints.py:413(_Interval)
        1    0.000    0.000    0.000    0.000 codeop.py:126(CommandCompiler)
        1    0.000    0.000    0.000    0.000 patches.py:2844(Arc3)
        1    0.000    0.000    0.000    0.000 worker.py:133(_IterableDatasetStopIteration)
        1    0.000    0.000    0.000    0.000 widgets.py:1800(SubplotTool)
        1    0.000    0.000    0.000    0.000 protocols.py:162(DatagramProtocol)
        1    0.000    0.000    0.000    0.000 context.py:233(__init__)
        1    0.000    0.000    0.000    0.000 serialization.py:761(_open_zipfile_reader)
        1    0.000    0.000    0.000    0.000 argparse.py:678(MetavarTypeHelpFormatter)
        2    0.000    0.000    0.000    0.000 _base.py:4135(set_navigate)
        1    0.000    0.000    0.000    0.000 constraints.py:310(_IntegerLessThan)
        1    0.000    0.000    0.000    0.000 activation.py:835(LogSigmoid)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:744(IndexExpression)
        1    0.000    0.000    0.000    0.000 _symbolic_trace.py:204(PHBase)
        1    0.000    0.000    0.000    0.000 _symbolic_trace.py:1035(_PatchedFnSetAttr)
        1    0.000    0.000    0.000    0.000 datapipes.py:85(FilterDataFramesPipe)
        1    0.000    0.000    0.000    0.000 traceback.py:45(NodeInfo)
        1    0.000    0.000    0.000    0.000 error.py:19(URLError)
        1    0.000    0.000    0.000    0.000 calendar.py:586(different_locale)
        1    0.000    0.000    0.000    0.000 deprecation.py:221(deprecate_privatize_attribute)
        1    0.000    0.000    0.000    0.000 rcsetup.py:762(_DunderChecker)
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
        1    0.000    0.000    0.000    0.000 extras.py:314(_fromnxfunction_args)
        1    0.000    0.000    0.000    0.000 cm.py:100(__iter__)
        1    0.000    0.000    0.000    0.000 core.py:3686(LineEnd)
        1    0.000    0.000    0.000    0.000 cbook.py:396(silent_list)
        1    0.000    0.000    0.000    0.000 __init__.py:770(Lookup)
        1    0.000    0.000    0.000    0.000 core.py:242(_ParseActionIndexError)
        1    0.000    0.000    0.000    0.000 graph_signature.py:39(SymIntArgument)
        1    0.000    0.000    0.000    0.000 fake_tensor.py:143(MetadataMismatchError)
        1    0.000    0.000    0.000    0.000 patches.py:2412(Square)
        1    0.000    0.000    0.000    0.000 connection.py:992(XmlListener)
        1    0.000    0.000    0.000    0.000 __init__.py:332(DeprecatedNonAbstract)
        1    0.000    0.000    0.000    0.000 ticker.py:357(_UnicodeMinusFormat)
        1    0.000    0.000    0.000    0.000 constraints.py:330(_IntegerGreaterThan)
        2    0.000    0.000    0.000    0.000 six.py:199(__get_module)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1428(_GlueSpec)
        1    0.000    0.000    0.000    0.000 mock.py:419(_MockIter)
        1    0.000    0.000    0.000    0.000 calendar.py:39(IllegalWeekdayError)
        3    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _mathtext.py:1390(Rule)
        1    0.000    0.000    0.000    0.000 decoder.py:283(MatHandler)
        1    0.000    0.000    0.000    0.000 exceptions.py:76(VisibleDeprecationWarning)
        1    0.000    0.000    0.000    0.000 abc.py:68(PathEntryFinder)
        1    0.000    0.000    0.000    0.000 _typing.py:381(_IterDataPipeMeta)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1563(AutoWidthChar)
        1    0.000    0.000    0.000    0.000 common.py:14(HolderModule)
        1    0.000    0.000    0.000    0.000 feedparser.py:533(BytesFeedParser)
        1    0.000    0.000    0.000    0.000 decoder.py:144(ImageHandler)
        1    0.000    0.000    0.000    0.000 geo.py:322(InvertedHammerTransform)
        1    0.000    0.000    0.000    0.000 proxy_tensor.py:1252(PreDispatchTorchFunctionMode)
        1    0.000    0.000    0.000    0.000 unicode.py:336(Devanagari)
        1    0.000    0.000    0.000    0.000 ticker.py:263(NullFormatter)
        1    0.000    0.000    0.000    0.000 message.py:1204(EmailMessage)
        1    0.000    0.000    0.000    0.000 _abc.py:48(UnsupportedOperation)
        1    0.000    0.000    0.000    0.000 protocols.py:109(BufferedProtocol)
        1    0.000    0.000    0.000    0.000 package_importer.py:708(_ModuleNode)
        1    0.000    0.000    0.000    0.000 fused.py:223(ConvAdd2d)
        1    0.000    0.000    0.000    0.000 rlcompleter.py:43(__init__)
        1    0.000    0.000    0.000    0.000 exceptions.py:301(RecursiveGrammarException)
        1    0.000    0.000    0.000    0.000 serialization.py:730(_open_file)
        1    0.000    0.000    0.000    0.000 patches.py:3515(Curve)
        1    0.000    0.000    0.000    0.000 exceptions.py:19(DuplicateConstraint)
        1    0.000    0.000    0.000    0.000 queues.py:298(LifoQueue)
        1    0.000    0.000    0.000    0.000 frontend.py:172(UnsupportedNodeError)
        1    0.000    0.000    0.000    0.000 hatch.py:87(Shapes)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:1127(__init__)
        1    0.000    0.000    0.000    0.000 mock.py:425(Base)
        1    0.000    0.000    0.000    0.000 distributed_c10d.py:2495(_IllegalWork)
        1    0.000    0.000    0.000    0.000 connection.py:970(ConnectionWrapper)
        1    0.000    0.000    0.000    0.000 dataframes.py:44(DataFrameTracedOps)
        1    0.000    0.000    0.000    0.000 core.py:4805(AtLineStart)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1406(SubArrayFormat)
        1    0.000    0.000    0.000    0.000 _utils.py:989(get_calls)
        1    0.000    0.000    0.000    0.000 geo.py:18(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1813(NullLocator)
        1    0.000    0.000    0.000    0.000 mock.py:3162(_AsyncIterator)
        1    0.000    0.000    0.000    0.000 _exceptions.py:80(_UFuncInputCastingError)
        3    0.000    0.000    0.000    0.000 contextlib.py:792(__exit__)
        1    0.000    0.000    0.000    0.000 {method 'islower' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 patches.py:3755(Fancy)
        1    0.000    0.000    0.000    0.000 ticker.py:369(StrMethodFormatter)
        1    0.000    0.000    0.000    0.000 mock.py:326(__init__)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1300(BoolFormat)
        1    0.000    0.000    0.000    0.000 core.py:5854(Dict)
        1    0.000    0.000    0.000    0.000 units.py:72(AxisInfo)
        1    0.000    0.000    0.000    0.000 {built-in method sys.getfilesystemencoding}
        1    0.000    0.000    0.000    0.000 polar.py:261(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 utils.py:375(MutationChecker)
        1    0.000    0.000    0.000    0.000 parse.py:136(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 dataframes.py:312(CaptureAdd)
        1    0.000    0.000    0.000    0.000 dates.py:1497(MonthLocator)
        1    0.000    0.000    0.000    0.000 instancenorm.py:320(LazyInstanceNorm2d)
        1    0.000    0.000    0.000    0.000 activation.py:306(Sigmoid)
        1    0.000    0.000    0.000    0.000 _trace.py:299(TracingCheckError)
        2    0.000    0.000    0.000    0.000 {built-in method sys.exception}
        1    0.000    0.000    0.000    0.000 unicode.py:282(Hangul)
        1    0.000    0.000    0.000    0.000 _parser.py:102(checklookbehindgroup)
        1    0.000    0.000    0.000    0.000 _guards.py:348(GuardEnvExpr)
        1    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:8(_SubplotBaseMeta)
        3    0.000    0.000    0.000    0.000 collections.py:232(set_offset_transform)
        1    0.000    0.000    0.000    0.000 isoparser.py:43(__init__)
        1    0.000    0.000    0.000    0.000 warnings.py:420(WarningMessage)
        1    0.000    0.000    0.000    0.000 pooling.py:1391(AdaptiveAvgPool1d)
        1    0.000    0.000    0.000    0.000 dataframes.py:351(CaptureGetAttr)
        1    0.000    0.000    0.000    0.000 _utils.py:873(_ClassPropertyDescriptor)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:276(OGridClass)
        2    0.000    0.000    0.000    0.000 gridspec.py:603(num2)
        1    0.000    0.000    0.000    0.000 function.py:320(FunctionMeta)
        1    0.000    0.000    0.000    0.000 __init__.py:1829(RootLogger)
        1    0.000    0.000    0.000    0.000 pickletools.py:174(ArgumentDescriptor)
        1    0.000    0.000    0.000    0.000 patches.py:2484(LArrow)
        1    0.000    0.000    0.000    0.000 constraints.py:377(_GreaterThanEq)
        1    0.000    0.000    0.000    0.000 patches.py:3843(Wedge)
        1    0.000    0.000    0.000    0.000 ImageFile.py:633(PyCodecState)
        1    0.000    0.000    0.000    0.000 geo.py:280(InvertedAitoffTransform)
        3    0.000    0.000    0.000    0.000 core.py:911(__init__)
        1    0.000    0.000    0.000    0.000 unicode.py:258(Katakana)
        1    0.000    0.000    0.000    0.000 __init__.py:351(ExecutableNotFoundError)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1343(_TimelikeFormat)
        1    0.000    0.000    0.000    0.000 core.py:905(_DomainGreater)
        1    0.000    0.000    0.000    0.000 autograd_function.py:727(AutogradFunctionApply)
        1    0.000    0.000    0.000    0.000 errors.py:97(NonPrintableDefect)
        1    0.000    0.000    0.000    0.000 core.py:3709(StringStart)
        1    0.000    0.000    0.000    0.000 core.py:5817(Group)
        1    0.000    0.000    0.000    0.000 __init__.py:1555(_WrappedTritonKernel)
        1    0.000    0.000    0.000    0.000 patches.py:2882(Angle3)
        1    0.000    0.000    0.000    0.000 unicode.py:307(Thai)
        1    0.000    0.000    0.000    0.000 __init__.py:324(FileHash)
        1    0.000    0.000    0.000    0.000 _local.py:462(PurePosixPath)
        1    0.000    0.000    0.000    0.000 constraints.py:548(_Symmetric)
        1    0.000    0.000    0.000    0.000 graph.py:702(_AllowMutationOnSavedContext)
        1    0.000    0.000    0.000    0.000 argparse.py:635(RawDescriptionHelpFormatter)
        1    0.000    0.000    0.000    0.000 core.py:185(_should_enable_warnings)
        3    0.000    0.000    0.000    0.000 utils.py:408(maybe_dequantize_first_two_tensor_args_and_handle_tuples)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1486(_DefaultMixin)
        1    0.000    0.000    0.000    0.000 activation.py:1523(Softsign)
        1    0.000    0.000    0.000    0.000 _base.py:141(_AcquireFutures)
        1    0.000    0.000    0.000    0.000 __init__.py:1295(PlaceHolder)
        1    0.000    0.000    0.000    0.000 mock.py:2244(MagicProxy)
        1    0.000    0.000    0.000    0.000 __init__.py:413(PyDLL)
        1    0.000    0.000    0.000    0.000 protocols.py:177(SubprocessProtocol)
        1    0.000    0.000    0.000    0.000 core.py:4732(_IndentGreater)
        1    0.000    0.000    0.000    0.000 ticker.py:2908(AutoLocator)
        1    0.000    0.000    0.000    0.000 backend_managers.py:13(ToolTriggerEvent)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:1124(_idat)
        1    0.000    0.000    0.000    0.000 __init__.py:203(c_longdouble)
        1    0.000    0.000    0.000    0.000 _exceptions.py:98(_UFuncOutputCastingError)
        1    0.000    0.000    0.000    0.000 patches.py:2729(Roundtooth)
        1    0.000    0.000    0.000    0.000 core.py:3726(StringEnd)
        1    0.000    0.000    0.000    0.000 error.py:70(ContentTooShortError)
        1    0.000    0.000    0.000    0.000 constraints.py:467(_Multinomial)
        1    0.000    0.000    0.000    0.000 pooling.py:1265(AdaptiveMaxPool1d)
        1    0.000    0.000    0.000    0.000 fused.py:235(ConvAddReLU2d)
        1    0.000    0.000    0.000    0.000 model.py:2151(SelfArgument)
        1    0.000    0.000    0.000    0.000 patches.py:3554(BracketA)
        1    0.000    0.000    0.000    0.000 hatch.py:132(SmallCircles)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1523(AutoHeightChar)
        1    0.000    0.000    0.000    0.000 artist.py:110(_Unset)
        2    0.000    0.000    0.000    0.000 axis.py:531(__init__)
        1    0.000    0.000    0.000    0.000 _internal.py:1092(LazyString)
        1    0.000    0.000    0.000    0.000 mock.py:2195(NonCallableMagicMock)
        1    0.000    0.000    0.000    0.000 pooling.py:1419(AdaptiveAvgPool2d)
        1    0.000    0.000    0.000    0.000 patches.py:2435(Circle)
        1    0.000    0.000    0.000    0.000 ticker.py:188(TickHelper)
        1    0.000    0.000    0.000    0.000 patches.py:3676(Simple)
        1    0.000    0.000    0.000    0.000 dropout.py:35(Dropout)
        1    0.000    0.000    0.000    0.000 unicode.py:200(Cyrillic)
        1    0.000    0.000    0.000    0.000 request.py:1032(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 inspect.py:2873(__init__)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1476(HCentered)
        1    0.000    0.000    0.000    0.000 ticker.py:333(FormatStrFormatter)
        1    0.000    0.000    0.000    0.000 _python_dispatch.py:287(BaseTorchDispatchMode)
        1    0.000    0.000    0.000    0.000 locks.py:12(_ContextManagerMixin)
        1    0.000    0.000    0.000    0.000 units.py:161(Registry)
        2    0.000    0.000    0.000    0.000 _state.py:43(__bool__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1467(KeyEvent)
        1    0.000    0.000    0.000    0.000 _endian.py:23(_swapped_meta)
        1    0.000    0.000    0.000    0.000 pooling.py:1337(AdaptiveMaxPool3d)
        1    0.000    0.000    0.000    0.000 parse.py:144(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 _utils.py:701(ExceptionWrapper)
        1    0.000    0.000    0.000    0.000 patches.py:2456(Ellipse)
        1    0.000    0.000    0.000    0.000 _jit_internal.py:91(BroadcastingListCls)
        1    0.000    0.000    0.000    0.000 argparse.py:1125(_VersionAction)
        1    0.000    0.000    0.000    0.000 operator_schemas.py:73(_FakeGlobalNamespace)
        1    0.000    0.000    0.000    0.000 _pytree.py:1485(_DummyLeaf)
        1    0.000    0.000    0.000    0.000 instancenorm.py:436(LazyInstanceNorm3d)
        1    0.000    0.000    0.000    0.000 exceptions.py:47(LimitOverrunError)
        1    0.000    0.000    0.000    0.000 serialization.py:766(_open_zipfile_writer_file)
        1    0.000    0.000    0.000    0.000 threading.py:1395(_DummyThread)
        1    0.000    0.000    0.000    0.000 errors.py:37(MessageDefect)
        1    0.000    0.000    0.000    0.000 dates.py:1524(WeekdayLocator)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:1061(_DOF_estimator_user)
        1    0.000    0.000    0.000    0.000 hatch.py:157(Stars)
        1    0.000    0.000    0.000    0.000 __init__.py:127(cuBLASModule)
        1    0.000    0.000    0.000    0.000 function.py:643(InplaceFunction)
        1    0.000    0.000    0.000    0.000 _endian.py:48(BigEndianStructure)
        1    0.000    0.000    0.000    0.000 unicode.py:239(Kanji)
        1    0.000    0.000    0.000    0.000 patches.py:2922(Angle)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:455(RClass)
        1    0.000    0.000    0.000    0.000 __init__.py:178(c_ulong)
        1    0.000    0.000    0.000    0.000 patches.py:3082(Bar)
        1    0.000    0.000    0.000    0.000 unicode.py:148(LatinA)
        1    0.000    0.000    0.000    0.000 instancenorm.py:204(LazyInstanceNorm1d)
        1    0.000    0.000    0.000    0.000 _script.py:277(ScriptMeta)
        1    0.000    0.000    0.000    0.000 _import_utils.py:31(import_dill)
        1    0.000    0.000    0.000    0.000 patches.py:2563(Round)
        1    0.000    0.000    0.000    0.000 core.py:3596(PositionToken)
        1    0.000    0.000    0.000    0.000 fused.py:54(ConvReLU2d)
        1    0.000    0.000    0.000    0.000 profiler.py:889(emit_nvtx)
        1    0.000    0.000    0.000    0.000 {built-in method torch._C._mps_is_in_bad_fork}
        1    0.000    0.000    0.000    0.000 batchnorm.py:378(BatchNorm2d)
        1    0.000    0.000    0.000    0.000 unicode.py:213(Chinese)
        1    0.000    0.000    0.000    0.000 hatch.py:31(VerticalHatch)
        1    0.000    0.000    0.000    0.000 case.py:193(_BaseTestCaseContext)
        1    0.000    0.000    0.000    0.000 _fake_tensor_utils.py:106(_InputBackref)
        1    0.000    0.000    0.000    0.000 pooling.py:1458(AdaptiveAvgPool3d)
        1    0.000    0.000    0.000    0.000 core.py:5247(_NullToken)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:283(__init__)
        1    0.000    0.000    0.000    0.000 activation.py:1546(Tanhshrink)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:1148(_Frame)
        2    0.000    0.000    0.000    0.000 _index_tricks_impl.py:791(__init__)
        1    0.000    0.000    0.000    0.000 profiler_util.py:734(MemRecordsAcc)
        1    0.000    0.000    0.000    0.000 constraints.py:271(_OneHot)
        1    0.000    0.000    0.000    0.000 serialization.py:314(safe_globals)
        1    0.000    0.000    0.000    0.000 container.py:109(StemContainer)
        3    0.000    0.000    0.000    0.000 colorizer.py:241(cmap)
        1    0.000    0.000    0.000    0.000 hatch.py:148(SmallFilledCircles)
        1    0.000    0.000    0.000    0.000 extras.py:283(_fromnxfunction_single)
        1    0.000    0.000    0.000    0.000 utils.py:154(_lazy_property_and_property)
        1    0.000    0.000    0.000    0.000 unicode.py:154(LatinB)
        1    0.000    0.000    0.000    0.000 figure.py:2658(_check_layout_engines_compat)
        1    0.000    0.000    0.000    0.000 _iotools.py:438(ConversionWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:777(Filter)
        2    0.000    0.000    0.000    0.000 {method 'close' of 'generator' objects}
        1    0.000    0.000    0.000    0.000 tarfile.py:299(SubsequentHeaderError)
        1    0.000    0.000    0.000    0.000 argparse.py:1275(FileType)
        1    0.000    0.000    0.000    0.000 _factories.py:25(_TzOffsetFactory)
        1    0.000    0.000    0.000    0.000 gridspec.py:100(set_width_ratios)
        1    0.000    0.000    0.000    0.000 argparse.py:910(_StoreAction)
        1    0.000    0.000    0.000    0.000 request.py:1215(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 dviread.py:770(Tfm)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:373(_RewindState)
        1    0.000    0.000    0.000    0.000 spawn.py:218(SpawnContext)
        1    0.000    0.000    0.000    0.000 graph.py:623(_swap_with_cloned)
        1    0.000    0.000    0.000    0.000 transports.py:172(DatagramTransport)
        1    0.000    0.000    0.000    0.000 serialization.py:789(_open_zipfile_writer_buffer)
        1    0.000    0.000    0.000    0.000 patches.py:2986(Arc)
        1    0.000    0.000    0.000    0.000 container.py:77(ErrorbarContainer)
        1    0.000    0.000    0.000    0.000 jiterator.py:12(_CodeParser)
        1    0.000    0.000    0.000    0.000 serialization.py:122(SourceChangeWarning)
        1    0.000    0.000    0.000    0.000 argparse.py:1104(_HelpAction)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1054(Vbox)
        1    0.000    0.000    0.000    0.000 hatch.py:67(SouthEastHatch)
        1    0.000    0.000    0.000    0.000 exceptions.py:26(DuplicateEditVariable)
        1    0.000    0.000    0.000    0.000 parse.py:331(SplitResult)
        1    0.000    0.000    0.000    0.000 pdb.py:162(_rstr)
        1    0.000    0.000    0.000    0.000 __init__.py:262(c_wchar)
        1    0.000    0.000    0.000    0.000 core.py:921(_DomainGreaterEqual)
        1    0.000    0.000    0.000    0.000 parser.py:122(BytesHeaderParser)
        1    0.000    0.000    0.000    0.000 variable.py:9(VariableMeta)
        1    0.000    0.000    0.000    0.000 exceptions.py:97(TooHardError)
        1    0.000    0.000    0.000    0.000 _factories.py:55(_TzStrFactory)
        1    0.000    0.000    0.000    0.000 fake_tensor.py:138(UnsupportedOperatorException)
        1    0.000    0.000    0.000    0.000 pooling.py:1295(AdaptiveMaxPool2d)
        1    0.000    0.000    0.000    0.000 dtypes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 results.py:103(List)
        1    0.000    0.000    0.000    0.000 util.py:166(UnboundedMemo)
        1    0.000    0.000    0.000    0.000 batchnorm.py:344(LazyBatchNorm1d)
        1    0.000    0.000    0.000    0.000 proxy_tensor.py:170(_HasMeta)
        1    0.000    0.000    0.000    0.000 _monkeytype_config.py:169(JitTypeTraceConfig)
        1    0.000    0.000    0.000    0.000 GimpGradientFile.py:115(GimpGradientFile)
        1    0.000    0.000    0.000    0.000 argparse.py:1050(_AppendConstAction)
        1    0.000    0.000    0.000    0.000 streamplot.py:249(StreamplotSet)
        1    0.000    0.000    0.000    0.000 six.py:178(__init__)
        1    0.000    0.000    0.000    0.000 distributed_c10d.py:596(__init__)
        1    0.000    0.000    0.000    0.000 unicode.py:322(Hebrew)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1410(Hrule)
        1    0.000    0.000    0.000    0.000 instancenorm.py:358(InstanceNorm3d)
        1    0.000    0.000    0.000    0.000 dates.py:1629(SecondLocator)
        1    0.000    0.000    0.000    0.000 patches.py:3632(BracketCurve)
        1    0.000    0.000    0.000    0.000 transforms.py:2605(BboxTransformToMaxOnly)
        1    0.000    0.000    0.000    0.000 instancenorm.py:241(InstanceNorm2d)
        1    0.000    0.000    0.000    0.000 argparse.py:720(ArgumentError)
        2    0.000    0.000    0.000    0.000 rcsetup.py:366(validate_aspect)
        1    0.000    0.000    0.000    0.000 fake_tensor.py:128(DynamicOutputShapeException)
        1    0.000    0.000    0.000    0.000 __init__.py:701(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 profiler.py:1019(EnforceUnique)
        2    0.000    0.000    0.000    0.000 core.py:927(__init__)
        1    0.000    0.000    0.000    0.000 core.py:4726(_Indent)
        1    0.000    0.000    0.000    0.000 mock.py:1250(Mock)
        1    0.000    0.000    0.000    0.000 _internal.py:256(c_void_p)
        1    0.000    0.000    0.000    0.000 exceptions.py:200(DTypePromotionError)
        1    0.000    0.000    0.000    0.000 hatch.py:48(NorthEastHatch)
        1    0.000    0.000    0.000    0.000 {method 'cleanup' of 'ImagingEncoder' objects}
        1    0.000    0.000    0.000    0.000 threading.py:1366(_DeleteDummyThreadOnDel)
        1    0.000    0.000    0.000    0.000 dates.py:1579(HourLocator)
        1    0.000    0.000    0.000    0.000 dropout.py:257(FeatureAlphaDropout)
        1    0.000    0.000    0.000    0.000 activation.py:370(Tanh)
        1    0.000    0.000    0.000    0.000 _guards.py:633(HopDispatchSetCache)
        1    0.000    0.000    0.000    0.000 unicode.py:246(Hiragana)
        1    0.000    0.000    0.000    0.000 unicode.py:314(Arabic)
        2    0.000    0.000    0.000    0.000 argparse.py:2405(_get_nargs_pattern)
        1    0.000    0.000    0.000    0.000 unix_events.py:844(_UnixSubprocessTransport)
        1    0.000    0.000    0.000    0.000 tarfile.py:284(HeaderError)
        1    0.000    0.000    0.000    0.000 legend_handler.py:503(HandlerPathCollection)
        1    0.000    0.000    0.000    0.000 backend_tools.py:583(ViewsPositionsBase)
        1    0.000    0.000    0.000    0.000 constraints.py:572(_PositiveDefinite)
        1    0.000    0.000    0.000    0.000 fused.py:66(ConvReLU3d)
        1    0.000    0.000    0.000    0.000 parser.py:67(HeaderParser)
        1    0.000    0.000    0.000    0.000 dataframes.py:385(CaptureDataFrame)
        1    0.000    0.000    0.000    0.000 patches.py:2526(DArrow)
        1    0.000    0.000    0.000    0.000 core.py:5116(OneOrMore)
        1    0.000    0.000    0.000    0.000 _utils.py:694(KeyErrorMessage)
        1    0.000    0.000    0.000    0.000 {built-in method torch._C._cuda_getCompiledVersion}
        1    0.000    0.000    0.000    0.000 legend_handler.py:238(HandlerLine2DCompound)
        1    0.000    0.000    0.000    0.000 __init__.py:257(c_wchar_p)
        1    0.000    0.000    0.000    0.000 argparse.py:1079(_CountAction)
        1    0.000    0.000    0.000    0.000 __init__.py:449(device_of)
        1    0.000    0.000    0.000    0.000 hatch.py:140(LargeCircles)
        1    0.000    0.000    0.000    0.000 exceptions.py:47(UnsatisfiableConstraint)
        1    0.000    0.000    0.000    0.000 errors.py:85(HeaderDefect)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:559(CClass)
        1    0.000    0.000    0.000    0.000 _script.py:368(ConstMap)
        1    0.000    0.000    0.000    0.000 parse.py:336(ParseResult)
        1    0.000    0.000    0.000    0.000 util.py:377(ForkAwareLocal)
        1    0.000    0.000    0.000    0.000 argparse.py:1010(_AppendAction)
        1    0.000    0.000    0.000    0.000 ticker.py:1062(LogFormatterExponent)
        1    0.000    0.000    0.000    0.000 patches.py:3592(BracketAB)
        1    0.000    0.000    0.000    0.000 exceptions.py:48(ComplexWarning)
        1    0.000    0.000    0.000    0.000 _typing.py:46(Boolean)
        1    0.000    0.000    0.000    0.000 _mathtext.py:950(STIXFontConstants)
        1    0.000    0.000    0.000    0.000 fake_tensor.py:123(UnsupportedFakeTensorException)
        1    0.000    0.000    0.000    0.000 activation.py:1678(Softmax2d)
        1    0.000    0.000    0.000    0.000 patches.py:3573(BracketB)
        1    0.000    0.000    0.000    0.000 _monkeytype_config.py:161(JitTypeTraceStoreLogger)
        1    0.000    0.000    0.000    0.000 api.py:99(AllGatherStates)
        1    0.000    0.000    0.000    0.000 fused.py:189(LinearBn1d)
        1    0.000    0.000    0.000    0.000 client.py:183(HTTPMessage)
        1    0.000    0.000    0.000    0.000 batchnorm.py:268(BatchNorm1d)
        1    0.000    0.000    0.000    0.000 __init__.py:77(UnidentifiedImageError)
        1    0.000    0.000    0.000    0.000 _local.py:472(PureWindowsPath)
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        1    0.000    0.000    0.000    0.000 client.py:1539(LineTooLong)
        1    0.000    0.000    0.000    0.000 dropout.py:73(Dropout1d)
        1    0.000    0.000    0.000    0.000 __init__.py:29(<lambda>)
        1    0.000    0.000    0.000    0.000 constraints.py:455(_Simplex)
        1    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 patches.py:2621(Round4)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:1135(_fdat)
        1    0.000    0.000    0.000    0.000 utils.py:37(MatchAllNode)
        1    0.000    0.000    0.000    0.000 constraints.py:560(_PositiveSemidefinite)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:356(_unspecified)
        1    0.000    0.000    0.000    0.000 patches.py:3654(CurveBracket)
        1    0.000    0.000    0.000    0.000 tarfile.py:269(TarError)
        2    0.000    0.000    0.000    0.000 widgets.py:38(__init__)
        1    0.000    0.000    0.000    0.000 graph_module.py:38(__init__)
        1    0.000    0.000    0.000    0.000 version.py:59(InvalidVersion)
        1    0.000    0.000    0.000    0.000 legend_handler.py:275(HandlerLine2D)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:145(_Sentinel)
        1    0.000    0.000    0.000    0.000 fused.py:114(ConvBnReLU1d)
        1    0.000    0.000    0.000    0.000 fused.py:127(ConvBnReLU2d)
