         1570618 function calls (1544761 primitive calls) in 62.714 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      794    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
        1    0.000    0.000    0.000    0.000 struct.py:1(<module>)
       24    0.000    0.000    0.000    0.000 transforms.py:1869(inverted)
      422    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        6    0.000    0.000    0.000    0.000 numeric.py:2690(extend_all)
        6    0.000    0.000    0.000    0.000 enum.py:1581(__or__)
        1    0.000    0.000    0.000    0.000 path.py:819(circle)
       80    0.000    0.000    0.000    0.000 getlimits.py:697(__init__)
        2    0.000    0.000    0.000    0.000 backend_qt.py:393(sizeHint)
       13    0.000    0.000    0.000    0.000 core.py:8789(getdoc)
      678    0.000    0.000    0.000    0.000 artist.py:972(get_agg_filter)
        8    0.000    0.000    0.000    0.000 transforms.py:514(shrunk_to_aspect)
      120    0.000    0.000    0.000    0.000 numeric.py:2429(<genexpr>)
       36    0.000    0.000    0.000    0.000 dataclasses.py:709(_is_type)
        1    0.000    0.000    0.000    0.000 lines.py:216(Line2D)
       27    0.000    0.000    0.000    0.000 core.py:713(getdata)
        6    0.000    0.000    0.000    0.000 backend_bases.py:2227(mpl_connect)
        1    0.000    0.000    0.000    0.000 unicode.py:99(identbodychars)
        1    0.000    0.000    0.000    0.000 pyplot.py:4389(xlabel)
       14    0.000    0.000    0.000    0.000 hashlib.py:126(__get_openssl_constructor)
        7    0.000    0.000    0.000    0.000 backend_bases.py:3258(update)
       24    0.000    0.000    0.000    0.000 axis.py:1056(_translate_tick_params)
      678    0.000    0.000    0.000    0.000 artist.py:945(get_rasterized)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
      135    0.000    0.000    0.000    0.000 lines.py:551(set_markevery)
       13    0.000    0.000    0.000    0.000 _local.py:245(_from_parsed_parts)
       55    0.000    0.000    0.000    0.000 ipaddress.py:533(_split_addr_prefix)
       14    0.000    0.000    0.000    0.000 deprecation.py:185(finalize)
       43    0.000    0.000    0.000    0.000 <frozen os>:711(__getitem__)
       29    0.000    0.000    0.000    0.000 __init__.py:1409(_fixupParents)
        1    0.000    0.000    0.000    0.000 _parser.py:58(_timelex)
        8    0.000    0.000    0.000    0.000 _base.py:1097(get_position)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1235(__init__)
      654    0.000    0.000    0.000    0.000 enum.py:788(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:510(_get_xdg_cache_dir)
      210    0.000    0.000    0.000    0.000 _linalg.py:198(_assert_stacked_square)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hmac.py:1(<module>)
       26    0.000    0.000    0.000    0.000 patches.py:429(set_linewidth)
        8    0.000    0.000    0.000    0.000 _base.py:221(set_prop_cycle)
       76    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
       26    0.000    0.000    0.000    0.000 core.py:966(__init__)
        9    0.000    0.000    0.000    0.000 _abc.py:442(exists)
        2    0.000    0.000    0.000    0.000 legend.py:717(_findoffset)
       85    0.000    0.000    0.000    0.000 {method '__deepcopy__' of 'numpy.ndarray' objects}
       61    0.000    0.000    0.000    0.000 backend_bases.py:903(set_joinstyle)
        1    0.000    0.000    0.000    0.000 ImageOps.py:1(<module>)
       57    0.000    0.000    0.000    0.000 typing.py:3789(__getattr__)
      336    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath.add_docstring}
      418    0.000    0.000    0.000    0.000 figure.py:232(get_figure)
       15    0.000    0.000    0.000    0.000 artist.py:766(set_clip_box)
      149    0.000    0.000    0.000    0.000 __init__.py:1497(debug)
        1    0.000    0.000    0.000    0.000 hatch.py:1(<module>)
      288    0.000    0.000    0.000    0.000 {built-in method math.cos}
       25    0.000    0.000    0.000    0.000 transforms.py:359(size)
       12    0.000    0.000    0.000    0.000 text.py:587(set_clip_box)
       13    0.000    0.000    0.000    0.000 _local.py:510(stat)
        1    0.000    0.000    0.000    0.000 lzma.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_tools.py:29(Cursors)
        5    0.000    0.000    0.000    0.000 enum.py:1444(_missing_)
       18    0.000    0.000    0.000    0.000 core.py:1042(__init__)
        4    0.000    0.000    0.000    0.000 axis.py:2702(_update_offset_text_position)
      151    0.000    0.000    0.000    0.000 inspect.py:1799(_shadowed_dict)
      331    0.000    0.000    0.000    0.000 {built-in method math.radians}
       61    0.000    0.000    0.000    0.000 backend_bases.py:833(set_capstyle)
        1    0.000    0.000    0.000    0.000 results.py:1(<module>)
        8    0.000    0.000    0.000    0.000 backend_qt.py:848(set_history_buttons)
        1    0.000    0.000    0.000    0.000 bezier.py:1(<module>)
      174    0.000    0.000    0.000    0.000 numerictypes.py:289(issubclass_)
      115    0.000    0.000    0.000    0.000 transforms.py:1773(__array__)
      510    0.000    0.000    0.000    0.000 enum.py:1322(value)
        1    0.000    0.000    0.000    0.000 mixins.py:61(NDArrayOperatorsMixin)
      229    0.000    0.000    0.000    0.000 transforms.py:1329(<genexpr>)
       88    0.000    0.000    0.000    0.000 ipaddress.py:1213(_parse_octet)
       83    0.000    0.000    0.000    0.000 transforms.py:347(width)
        8    0.000    0.000    0.000    0.000 collections.py:603(set_linestyle)
      114    0.000    0.000    0.000    0.000 transforms.py:2676(get_matrix)
        2    0.000    0.000    0.000    0.000 gridspec.py:212(__getitem__)
       56    0.000    0.000    0.000    0.000 typing.py:341(_unpack_args)
        1    0.000    0.000    0.000    0.000 calendar.py:58(Month)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1008(TimerBase)
      117    0.000    0.000    0.000    0.000 backend_bases.py:945(get_hatch_path)
        1    0.000    0.000    0.000    0.000 testing.py:1(<module>)
      322    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        5    0.000    0.000    0.000    0.000 {method 'connect' of 'PyQt6.QtCore.pyqtBoundSignal' objects}
     13/1    0.000    0.000    0.000    0.000 offsetbox.py:221(set_figure)
        1    0.000    0.000    0.000    0.000 argparse.py:1996(consume_optional)
        1    0.000    0.000    0.000    0.000 _base.py:3551(set_xlabel)
       51    0.000    0.000    0.000    0.000 transforms.py:134(__setstate__)
       22    0.000    0.000    0.000    0.000 axis.py:816(limit_range_for_scale)
       40    0.000    0.000    0.000    0.000 cbook.py:564(is_scalar_or_string)
       16    0.000    0.000    0.000    0.000 typing.py:1757(<genexpr>)
        3    0.000    0.000    0.000    0.000 backend_qt.py:477(draw_idle)
        1    0.000    0.000    0.000    0.000 core.py:3841(ParseExpression)
       27    0.000    0.000    0.000    0.000 _parser.py:273(getuntil)
        1    0.000    0.000    0.000    0.000 core.py:5183(__init__)
        4    0.000    0.000    0.000    0.000 backend_bases.py:2907(_wait_cursor_for_draw_cm)
      210    0.000    0.000    0.000    0.000 _linalg.py:192(_assert_stacked_2d)
       44    0.000    0.000    0.000    0.000 core.py:4075(<genexpr>)
        1    0.000    0.000    0.000    0.000 exceptions.py:30(ParseBaseException)
        3    0.000    0.000    0.000    0.000 backend_bases.py:3551(export)
       24    0.000    0.000    0.000    0.000 spines.py:135(get_patch_transform)
       14    0.000    0.000    0.000    0.000 patches.py:444(set_linestyle)
        1    0.000    0.000    0.000    0.000 legend.py:1275(_parse_legend_args)
      107    0.000    0.000    0.000    0.000 core.py:3509(shape)
        1    0.000    0.000    0.000    0.000 core.py:6798(__new__)
        1    0.000    0.000    0.000    0.000 core.py:4610(ParseElementEnhance)
      513    0.000    0.000    0.000    0.000 copy.py:103(_copy_immutable)
      265    0.000    0.000    0.000    0.000 overrides.py:105(array_function_dispatch)
        1    0.000    0.000    0.000    0.000 __init__.py:500(_get_xdg_config_dir)
      594    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
       44    0.000    0.000    0.000    0.000 core.py:3135(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 patches.py:2380(BoxStyle)
      385    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
        1    0.000    0.000    0.000    0.000 core.py:5486(Forward)
        1    0.000    0.000    0.000    0.000 transforms.py:84(TransformNode)
        8    0.000    0.000    0.000    0.000 collections.py:737(set_antialiased)
       21    0.000    0.000    0.000    0.000 <frozen _collections_abc>:808(get)
      248    0.000    0.000    0.000    0.000 patches.py:2353(<genexpr>)
       15    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
      467    0.000    0.000    0.000    0.000 figure.py:2854(_get_dpi)
      288    0.000    0.000    0.000    0.000 {built-in method math.sin}
       30    0.000    0.000    0.000    0.000 __init__.py:1477(__init__)
        2    0.000    0.000    0.000    0.000 _linalg.py:496(inv)
        2    0.000    0.000    0.000    0.000 deprecation.py:314(delete_parameter)
       59    0.000    0.000    0.000    0.000 core.py:1915(set_name)
        4    0.000    0.000    0.000    0.000 transforms.py:1573(get_matrix)
        1    0.000    0.000    0.000    0.000 rcsetup.py:36(__getattr__)
       24    0.000    0.000    0.000    0.000 ticker.py:2025(le)
        1    0.000    0.000    0.000    0.000 gridspec.py:1(<module>)
      254    0.000    0.000    0.000    0.000 core.py:3859(<genexpr>)
      471    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
       45    0.000    0.000    0.000    0.000 core.py:3771(_get_data)
        1    0.000    0.000    0.000    0.000 PpmImagePlugin.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:464(inner)
       15    0.000    0.000    0.000    0.000 core.py:3603(mask)
       30    0.000    0.000    0.000    0.000 rcsetup.py:63(__init__)
        8    0.000    0.000    0.000    0.000 ticker.py:2108(_staircase)
       22    0.000    0.000    0.000    0.000 transforms.py:2644(get_matrix)
       37    0.000    0.000    0.000    0.000 {built-in method posix.lstat}
        1    0.000    0.000    0.000    0.000 patches.py:1313(Arrow)
        1    0.000    0.000    0.000    0.000 deprecation.py:1(<module>)
       65    0.000    0.000    0.000    0.000 inspect.py:2464(_descriptor_get)
      229    0.000    0.000    0.000    0.000 transforms.py:1335(<genexpr>)
        1    0.000    0.000    0.000    0.000 streamplot.py:1(<module>)
       85    0.000    0.000    0.000    0.000 _local.py:505(__new__)
       44    0.000    0.000    0.000    0.000 getlimits.py:25(_fr1)
      323    0.000    0.000    0.000    0.000 __init__.py:818(__iter__)
        1    0.000    0.000    0.000    0.000 core.py:126(Diagnostics)
      442    0.000    0.000    0.000    0.000 path.py:211(vertices)
        8    0.000    0.000    0.000    0.000 core.py:5041(__init__)
        2    0.000    0.000    0.000    0.000 core.py:3978(_setResultsName)
        4    0.000    0.000    0.000    0.000 ast.py:58(literal_eval)
        1    0.000    0.000    0.000    0.000 Image.py:145(Transpose)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:3735(mean)
        1    0.000    0.000    0.000    0.000 testing.py:17(pyparsing_test)
       29    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
       31    0.000    0.000    0.000    0.000 glob.py:424(select_wildcard)
       46    0.000    0.000    0.000    0.000 typing.py:1742(<genexpr>)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
       36    0.000    0.000    0.000    0.000 artist.py:622(get_snap)
        2    0.000    0.000    0.000    0.000 axis.py:706(_get_shared_axis)
       66    0.000    0.000    0.000    0.000 backend_bases.py:811(set_alpha)
        2    0.000    0.000    0.000    0.000 contextlib.py:571(__exit__)
        1    0.000    0.000    0.000    0.000 _docstring.py:1(<module>)
      548    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
       13    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       38    0.000    0.000    0.000    0.000 markers.py:290(get_joinstyle)
        1    0.000    0.000    0.000    0.000 glob.py:267(translate)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:578(_ReducedHCT_Element)
      154    0.000    0.000    0.000    0.000 core.py:787(preParse)
       50    0.000    0.000    0.000    0.000 getlimits.py:102(_float_conv)
        4    0.000    0.000    0.000    0.000 getlimits.py:87(_str_smallest_subnormal)
      312    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        1    0.000    0.000    0.000    0.000 argparse.py:2226(_match_argument)
       19    0.000    0.000    0.000    0.000 __init__.py:150(__init__)
      107    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
       61    0.000    0.000    0.000    0.000 results.py:215(__getitem__)
        7    0.000    0.000    0.000    0.000 transforms.py:790(null)
      458    0.000    0.000    0.000    0.000 multiarray.py:1098(copyto)
        1    0.000    0.000    0.000    0.000 transforms.py:208(BboxBase)
        1    0.000    0.000    0.000    0.000 patches.py:3888(FancyBboxPatch)
      183    0.000    0.000    0.000    0.000 colors.py:691(__init__)
        1    0.000    0.000    0.000    0.000 pyplot.py:4404(ylabel)
       90    0.000    0.000    0.000    0.000 axis.py:220(get_tick_padding)
        1    0.000    0.000    0.000    0.000 _arraypad_impl.py:1(<module>)
       18    0.000    0.000    0.000    0.000 _pylab_helpers.py:99(get_active)
        1    0.000    0.000    0.000    0.000 core.py:230(reload_library)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1180(AnnotationBbox)
      174    0.000    0.000    0.000    0.000 font_manager.py:1610(<genexpr>)
